monomer,log_r,mol1_HOMO_1,mol1_HOMO,mol1_LUMO,mol1_LUMO_Add1,mol2_HOMO_1,mol2_HOMO,mol2_LUMO,mol2_LUMO_Add1,rad1_HOMO_1,rad1_HOMO,rad1_LUMO,rad1_LUMO_Add1
"Acrylate, methyl.Styrene",0.18,-0.258109,-0.234553,-0.080381,0.040831,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.225703,-0.19639,-0.140428,0.012686
"Acrylate, methyl.Styrene",0.14,-0.258109,-0.234553,-0.080381,0.040831,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.225703,-0.19639,-0.140428,0.012686
"Acrylate, methyl.Styrene",0.07,-0.258109,-0.234553,-0.080381,0.040831,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.225703,-0.19639,-0.140428,0.012686
"Acrylate, methyl.Styrene",0.3,-0.258109,-0.234553,-0.080381,0.040831,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.225703,-0.19639,-0.140428,0.012686
"Acrylate, methyl.Styrene",0.16,-0.258109,-0.234553,-0.080381,0.040831,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.225703,-0.19639,-0.140428,0.012686
"Acrylate, methyl.Styrene",0.148,-0.258109,-0.234553,-0.080381,0.040831,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.225703,-0.19639,-0.140428,0.012686
"Methacrylate, methyl.Vinyl 4-chlorocyclohexyl ketone",0.77,-0.242223,-0.232505,-0.073856,0.03591,-0.248247,-0.210277,-0.097484,0.007697,-0.220687,-0.179645,-0.127212,0.015165
"Pyrrolidone, N-vinyl-.Vinyl isopropyl ether",0.87,-0.214269,-0.199943,-0.039613,0.015297,-0.282159,-0.195904,0.003138,0.031491,-0.202238,-0.121465,-0.07697,0.000309
"Pyrrolidone, N-vinyl-.Vinyl isopropyl ether",0.87,-0.214269,-0.199943,-0.039613,0.015297,-0.282159,-0.195904,0.003138,0.031491,-0.202238,-0.121465,-0.07697,0.000309
"Methacrylate, methyl.Methacrylate, p-tolyl",0.59,-0.242223,-0.232505,-0.073856,0.03591,-0.226836,-0.208545,-0.076738,-0.036989,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate glycidyl.Methacrylate, 2,3-epithiopropyl",0.81,-0.240701,-0.236127,-0.07851,0.026094,-0.236944,-0.202331,-0.078702,-0.028658,-0.225653,-0.184287,-0.132129,0.009761
"Methacrylate, 2-naphthyl.Methacrylate, methyl",2.57,-0.22054099999999996,-0.197299,-0.081052,-0.067587,-0.242223,-0.23250500000000002,-0.073856,0.03591,-0.193125,-0.184245,-0.135209,-0.065853
"Methacrylate, 2-naphthyl.Methacrylate, methyl",2.53,-0.22054099999999996,-0.197299,-0.081052,-0.067587,-0.242223,-0.23250500000000002,-0.073856,0.03591,-0.193125,-0.184245,-0.135209,-0.065853
"Methacrylate, 2-naphthyl.Methacrylate, methyl",1.91,-0.22054099999999996,-0.197299,-0.081052,-0.067587,-0.242223,-0.23250500000000002,-0.073856,0.03591,-0.193125,-0.184245,-0.135209,-0.065853
"Methacrylate, 2-naphthyl.Methacrylate, methyl",4.41,-0.22054099999999996,-0.197299,-0.081052,-0.067587,-0.242223,-0.23250500000000002,-0.073856,0.03591,-0.193125,-0.184245,-0.135209,-0.065853
"Methacrylate, 2-naphthyl.Methacrylate, methyl",3.83,-0.22054099999999996,-0.197299,-0.081052,-0.067587,-0.242223,-0.23250500000000002,-0.073856,0.03591,-0.193125,-0.184245,-0.135209,-0.065853
"Methacrylate, 2-naphthyl.Methacrylate, methyl",2.57,-0.22054099999999996,-0.197299,-0.081052,-0.067587,-0.242223,-0.23250500000000002,-0.073856,0.03591,-0.193125,-0.184245,-0.135209,-0.065853
"Methacrylate, 2-naphthyl.Methacrylate, methyl",2.53,-0.22054099999999996,-0.197299,-0.081052,-0.067587,-0.242223,-0.23250500000000002,-0.073856,0.03591,-0.193125,-0.184245,-0.135209,-0.065853
"Methacrylate, 2-naphthyl.Methacrylate, methyl",1.91,-0.22054099999999996,-0.197299,-0.081052,-0.067587,-0.242223,-0.23250500000000002,-0.073856,0.03591,-0.193125,-0.184245,-0.135209,-0.065853
"Methacrylate, 2-naphthyl.Methacrylate, methyl",4.41,-0.22054099999999996,-0.197299,-0.081052,-0.067587,-0.242223,-0.23250500000000002,-0.073856,0.03591,-0.193125,-0.184245,-0.135209,-0.065853
"Methacrylate, 2-naphthyl.Methacrylate, methyl",3.83,-0.22054099999999996,-0.197299,-0.081052,-0.067587,-0.242223,-0.23250500000000002,-0.073856,0.03591,-0.193125,-0.184245,-0.135209,-0.065853
Vinyl p-chlorophenyl ether.Vinylidene chloride,0.14,-0.237548,-0.198291,-0.052568,-0.044715,-0.279512,-0.234893,-0.050623,-0.025023,-0.205922,-0.132936,-0.081889,-0.046045
Vinyl p-chlorophenyl ether.Vinylidene chloride,0.14,-0.237548,-0.198291,-0.052568,-0.044715,-0.279512,-0.234893,-0.050623,-0.025023,-0.205922,-0.132936,-0.081889,-0.046045
"Acrylate, heptafluorobutyl.Methacrylate, methyl",0.177,-0.28706,-0.273991,-0.116633,0.004054,-0.242223,-0.232505,-0.073856,0.03591,-0.265881,-0.230664,-0.177191,-0.029204
"Fumarate, methyl sec-butyl.Styrene",0.02,-0.242762,-0.237002,-0.110502,-0.001965,-0.230012,-0.203579,-0.064886,-0.034535,-0.226379,-0.196724,-0.145711,-0.025421
"Fumarate, methyl sec-butyl.Styrene",0.02,-0.242762,-0.237002,-0.110502,-0.001965,-0.230012,-0.203579,-0.064886,-0.034535,-0.226379,-0.196724,-0.145711,-0.025421
Methacrylamide.Methacrylic acid,0.33,-0.237556,-0.21273299999999998,-0.056111,0.017647,-0.244043,-0.234005,-0.078886,0.015086999999999998,-0.20004600000000003,-0.17406200000000002,-0.119128,0.006319000000000001
Methacrylamide.Methacrylic acid,1.28,-0.237556,-0.21273299999999998,-0.056111,0.017647,-0.244043,-0.234005,-0.078886,0.015086999999999998,-0.20004600000000003,-0.17406200000000002,-0.119128,0.006319000000000001
Methacrylamide.Methacrylic acid,0.2,-0.237556,-0.21273299999999998,-0.056111,0.017647,-0.244043,-0.234005,-0.078886,0.015086999999999998,-0.20004600000000003,-0.17406200000000002,-0.119128,0.006319000000000001
Methacrylamide.Methacrylic acid,0.33,-0.237556,-0.21273299999999998,-0.056111,0.017647,-0.244043,-0.234005,-0.078886,0.015086999999999998,-0.20004600000000003,-0.17406200000000002,-0.119128,0.006319000000000001
Methacrylamide.Methacrylic acid,1.28,-0.237556,-0.21273299999999998,-0.056111,0.017647,-0.244043,-0.234005,-0.078886,0.015086999999999998,-0.20004600000000003,-0.17406200000000002,-0.119128,0.006319000000000001
Methacrylamide.Methacrylic acid,0.2,-0.237556,-0.21273299999999998,-0.056111,0.017647,-0.244043,-0.234005,-0.078886,0.015086999999999998,-0.20004600000000003,-0.17406200000000002,-0.119128,0.006319000000000001
Acrylamide.Vinylsulfonic acid,3.5,-0.236189,-0.212611,-0.068727,0.013377,-0.276896,-0.272503,-0.078388,-0.000787,-0.204619,-0.188231,-0.131046,0.015611
Acrylamide.Vinylsulfonic acid,3.5,-0.236189,-0.212611,-0.068727,0.013377,-0.276896,-0.272503,-0.078388,-0.000787,-0.204619,-0.188231,-0.131046,0.015611
Acrylonitrile.Methylenebutyrolactone,0.09,-0.307886,-0.266671,-0.092915,-0.013216,-0.249704,-0.230014,-0.082503,0.016613,-0.292009,-0.205459,-0.14659,-0.015383
Acrylonitrile.Methylenebutyrolactone,0.09,-0.307886,-0.266671,-0.092915,-0.013216,-0.249704,-0.230014,-0.082503,0.016613,-0.292009,-0.205459,-0.14659,-0.015383
Vinyl p-bromobenzoate.Vinyl p-cyanobenzoate,0.83,-0.237327,-0.228098,-0.094617,-0.059463,-0.259574,-0.238549,-0.118098,-0.070612,-0.228298,-0.148178,-0.104422,-0.083995
Vinyl p-bromobenzoate.Vinyl p-cyanobenzoate,0.83,-0.237327,-0.228098,-0.094617,-0.059463,-0.259574,-0.238549,-0.118098,-0.070612,-0.228298,-0.148178,-0.104422,-0.083995
"Methacrylate, methyl.Styrene, p-N,N-dimethylamino-",0.204,-0.242223,-0.232505,-0.073856,0.03591,-0.21827,-0.157745,-0.042955,-0.023361,-0.220687,-0.179645,-0.127212,0.015165
"Acetamide, N-vinyl-.Vinyl acetate",5.5,-0.218617,-0.203354,-0.039198,0.009889,-0.242132,-0.227671,-0.048528,-0.00357,-0.206074,-0.122758,-0.073956,-0.00229
"Styrene.Styrene, pentachloro-",1.33,-0.230012,-0.203579,-0.064886,-0.034535,-0.232777,-0.22157,-0.085634,-0.062736,-0.223398,-0.14625,-0.104501,-0.032198
"Styrene.Styrene, pentachloro-",1.33,-0.230012,-0.203579,-0.064886,-0.034535,-0.232777,-0.22157,-0.085634,-0.062736,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylonitrile.Styrene, a-methyl-",0.07,-0.307886,-0.266671,-0.092915,-0.013216,-0.22757,-0.203582,-0.052105,-0.033643,-0.292009,-0.205459,-0.14659,-0.015382999999999999
"Acrylonitrile.Styrene, a-methyl-",0.04,-0.307886,-0.266671,-0.092915,-0.013216,-0.22757,-0.203582,-0.052105,-0.033643,-0.292009,-0.205459,-0.14659,-0.015382999999999999
"Acrylonitrile.Styrene, a-methyl-",0.04,-0.307886,-0.266671,-0.092915,-0.013216,-0.22757,-0.203582,-0.052105,-0.033643,-0.292009,-0.205459,-0.14659,-0.015382999999999999
"Acrylonitrile.Styrene, a-methyl-",0.04,-0.307886,-0.266671,-0.092915,-0.013216,-0.22757,-0.203582,-0.052105,-0.033643,-0.292009,-0.205459,-0.14659,-0.015382999999999999
"Acrylonitrile.Styrene, a-methyl-",0.063,-0.307886,-0.266671,-0.092915,-0.013216,-0.22757,-0.203582,-0.052105,-0.033643,-0.292009,-0.205459,-0.14659,-0.015382999999999999
"Acrylonitrile.Styrene, a-methyl-",0.34,-0.307886,-0.266671,-0.092915,-0.013216,-0.22757,-0.203582,-0.052105,-0.033643,-0.292009,-0.205459,-0.14659,-0.015382999999999999
"Acrylonitrile.Styrene, a-methyl-",0.03,-0.307886,-0.266671,-0.092915,-0.013216,-0.22757,-0.203582,-0.052105,-0.033643,-0.292009,-0.205459,-0.14659,-0.015382999999999999
"Fumarate, methyl tert-amyl.Styrene",0.06,-0.240774,-0.231358,-0.109152,-0.002276,-0.230012,-0.203579,-0.064886,-0.034535,-0.220071,-0.195244,-0.1442,-0.02458
"Fumarate, methyl tert-amyl.Styrene",0.06,-0.240774,-0.231358,-0.109152,-0.002276,-0.230012,-0.203579,-0.064886,-0.034535,-0.220071,-0.195244,-0.1442,-0.02458
"Methacrylate, methyl.Tetrazole, 2-methyl-5-vinyl-",1.026,-0.242223,-0.232505,-0.073856,0.03591,-0.243684,-0.225435,-0.072684,-0.045407,-0.220687,-0.179645,-0.127212,0.015165
"Acrylate, octadecyl.Vinylidene chloride",1.0,-0.254005,-0.229911,-0.079031,0.019715,-0.279512,-0.234893,-0.050623,-0.025023,-0.223721,-0.19491,-0.139201,0.012857
"Acrylate, octadecyl.Vinylidene chloride",1.0,-0.254005,-0.229911,-0.079031,0.019715,-0.279512,-0.234893,-0.050623,-0.025023,-0.223721,-0.19491,-0.139201,0.012857
"Ethylene, p-vinyl-1,1-diphenyl-.Styrene",1.31,-0.218133,-0.191879,-0.07501,-0.051548,-0.230012,-0.203579,-0.064886,-0.034535,-0.200501,-0.145898,-0.110155,-0.056013
"Ethylene, p-vinyl-1,1-diphenyl-.Styrene",1.31,-0.218133,-0.191879,-0.07501,-0.051548,-0.230012,-0.203579,-0.064886,-0.034535,-0.200501,-0.145898,-0.110155,-0.056013
"Carbazole, N-vinyl-.Styrene, p-chloro-",0.02,-0.198283,-0.183071,-0.060831,-0.042094,-0.243107,-0.204866,-0.073253,-0.047363,-0.19267,-0.121535,-0.082223,-0.057271
Styrene.Vinylidene chloride,1.81,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.279512,-0.234893,-0.050623,-0.025023,-0.223398,-0.14625,-0.104501,-0.032198
Styrene.Vinylidene chloride,1.79,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.279512,-0.234893,-0.050623,-0.025023,-0.223398,-0.14625,-0.104501,-0.032198
Styrene.Vinylidene chloride,1.8,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.279512,-0.234893,-0.050623,-0.025023,-0.223398,-0.14625,-0.104501,-0.032198
Styrene.Vinylidene chloride,1.839,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.279512,-0.234893,-0.050623,-0.025023,-0.223398,-0.14625,-0.104501,-0.032198
Styrene.Vinylidene chloride,1.81,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.279512,-0.234893,-0.050623,-0.025023,-0.223398,-0.14625,-0.104501,-0.032198
Styrene.Vinylidene chloride,1.7,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.279512,-0.234893,-0.050623,-0.025023,-0.223398,-0.14625,-0.104501,-0.032198
Styrene.Vinylidene chloride,1.81,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.279512,-0.234893,-0.050623,-0.025023,-0.223398,-0.14625,-0.104501,-0.032198
Styrene.Vinylidene chloride,1.79,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.279512,-0.234893,-0.050623,-0.025023,-0.223398,-0.14625,-0.104501,-0.032198
Styrene.Vinylidene chloride,1.8,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.279512,-0.234893,-0.050623,-0.025023,-0.223398,-0.14625,-0.104501,-0.032198
Styrene.Vinylidene chloride,1.839,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.279512,-0.234893,-0.050623,-0.025023,-0.223398,-0.14625,-0.104501,-0.032198
Styrene.Vinylidene chloride,1.81,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.279512,-0.234893,-0.050623,-0.025023,-0.223398,-0.14625,-0.104501,-0.032198
Styrene.Vinylidene chloride,1.7,-0.230012,-0.20357900000000004,-0.064886,-0.034535,-0.279512,-0.234893,-0.050623,-0.025023,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylonitrile.Maleimide, N-4-chlorophenyl-",0.972,-0.307886,-0.266671,-0.092915,-0.013216,-0.243198,-0.211978,-0.140079,-0.055405,-0.292009,-0.205459,-0.14659,-0.015383
"Acrylonitrile.Maleimide, N-4-chlorophenyl-",0.972,-0.307886,-0.266671,-0.092915,-0.013216,-0.243198,-0.211978,-0.140079,-0.055405,-0.292009,-0.205459,-0.14659,-0.015383
"Mesaconate, dipropyl.Styrene",0.05,-0.233694,-0.223873,-0.075255,-0.017906,-0.230012,-0.203579,-0.064886,-0.034535,-0.222835,-0.18108,-0.133446,-0.027629
"Mesaconate, dipropyl.Styrene",0.05,-0.233694,-0.223873,-0.075255,-0.017906,-0.230012,-0.203579,-0.064886,-0.034535,-0.222835,-0.18108,-0.133446,-0.027629
"Itaconate, diamyl.Styrene",0.5,-0.230743,-0.22733,-0.07257,-0.019363,-0.230012,-0.203579,-0.064886,-0.034535,-0.219778,-0.179716,-0.132022,-0.025991
"Itaconate, diamyl.Styrene",0.5,-0.230743,-0.22733,-0.07257,-0.019363,-0.230012,-0.203579,-0.064886,-0.034535,-0.219778,-0.179716,-0.132022,-0.025991
"Acrylic acid, a-bromo.Pyrrolidone, N-vinyl",0.07,-0.241751,-0.239344,-0.098098,-0.036423,-0.214269,-0.199943,-0.039613,0.015297,-0.233779,-0.19554,-0.149689,-0.03276
"Acrylic acid, a-bromo-.Methacrylate, methyl",0.11,-0.241751,-0.239344,-0.098098,-0.036423,-0.242223,-0.232505,-0.073856,0.03591,-0.233779,-0.19554,-0.149689,-0.03276
Vinyl acetate.Vinyl isopropyl ketone,0.3,-0.242132,-0.227671,-0.048528,-0.00357,-0.255299,-0.206279,-0.091485,0.017923,-0.232249,-0.142258,-0.083674,-0.025058
"Methacrylate, 2,3-epithiopropyl.Methacrylate, glycidyl",0.78,-0.236944,-0.202331,-0.078702,-0.028658,-0.240701,-0.236127,-0.07851,0.026094,-0.199409,-0.184391,-0.132255,-0.026053
"Fumarate, methyl isobutyl.Styrene",0.03,-0.24331,-0.237654,-0.111356,-0.002724,-0.230012,-0.203579,-0.064886,-0.034535,-0.22802,-0.196501,-0.14596,-0.024418
"Fumarate, methyl isobutyl.Styrene",0.03,-0.24331,-0.237654,-0.111356,-0.002724,-0.230012,-0.203579,-0.064886,-0.034535,-0.22802,-0.196501,-0.14596,-0.024418
Acrylic acid.Vinylhydroquinone,0.29,-0.262736,-0.238315,-0.086569,0.017874,-0.220274,-0.176622,-0.064516,-0.022763,-0.228715,-0.203601,-0.146992,0.009607
Acrylic acid.Vinylhydroquinone,0.29,-0.262736,-0.238315,-0.086569,0.017874,-0.220274,-0.176622,-0.064516,-0.022763,-0.228715,-0.203601,-0.146992,0.009607
"Itaconate, mono-methyl.Methacrylate, 2-naphthyl",0.31,-0.238339,-0.181854,-0.122312,-0.067931,-0.220541,-0.197299,-0.081052,-0.067587,-0.244681,-0.238331,-0.078946,0.016642
"Itaconate, mono-methyl.Methacrylate, 2-naphthyl",0.36,-0.238339,-0.181854,-0.122312,-0.067931,-0.220541,-0.197299,-0.081052,-0.067587,-0.244681,-0.238331,-0.078946,0.016642
"Itaconate, mono-methyl.Methacrylate, 2-naphthyl",0.135,-0.238339,-0.181854,-0.122312,-0.067931,-0.220541,-0.197299,-0.081052,-0.067587,-0.244681,-0.238331,-0.078946,0.016642
"Itaconate, mono-methyl.Methacrylate, 2-naphthyl",0.04,-0.238339,-0.181854,-0.122312,-0.067931,-0.220541,-0.197299,-0.081052,-0.067587,-0.244681,-0.238331,-0.078946,0.016642
"Itaconate, mono-methyl.Methacrylate, 2-naphthyl",0.31,-0.238339,-0.181854,-0.122312,-0.067931,-0.220541,-0.197299,-0.081052,-0.067587,-0.244681,-0.238331,-0.078946,0.016642
"Itaconate, mono-methyl.Methacrylate, 2-naphthyl",0.36,-0.238339,-0.181854,-0.122312,-0.067931,-0.220541,-0.197299,-0.081052,-0.067587,-0.244681,-0.238331,-0.078946,0.016642
"Itaconate, mono-methyl.Methacrylate, 2-naphthyl",0.135,-0.238339,-0.181854,-0.122312,-0.067931,-0.220541,-0.197299,-0.081052,-0.067587,-0.244681,-0.238331,-0.078946,0.016642
"Itaconate, mono-methyl.Methacrylate, 2-naphthyl",0.04,-0.238339,-0.181854,-0.122312,-0.067931,-0.220541,-0.197299,-0.081052,-0.067587,-0.244681,-0.238331,-0.078946,0.016642
"Hexene, 5-, 2,4-dione.Styrene",1.22,-0.22646,-0.214757,-0.09916,-0.051578,-0.230012,-0.203579,-0.064886,-0.034535,-0.204078,-0.191701,-0.145109,-0.062741
"Hexene, 5-, 2,4-dione.Styrene",1.38,-0.22646,-0.214757,-0.09916,-0.051578,-0.230012,-0.203579,-0.064886,-0.034535,-0.204078,-0.191701,-0.145109,-0.062741
"Hexene, 5-, 2,4-dione.Styrene",1.52,-0.22646,-0.214757,-0.09916,-0.051578,-0.230012,-0.203579,-0.064886,-0.034535,-0.204078,-0.191701,-0.145109,-0.062741
"Hexene, 5-, 2,4-dione.Styrene",1.73,-0.22646,-0.214757,-0.09916,-0.051578,-0.230012,-0.203579,-0.064886,-0.034535,-0.204078,-0.191701,-0.145109,-0.062741
"Hexene, 5-, 2,4-dione.Styrene",1.91,-0.22646,-0.214757,-0.09916,-0.051578,-0.230012,-0.203579,-0.064886,-0.034535,-0.204078,-0.191701,-0.145109,-0.062741
"Hexene, 5-, 2,4-dione.Styrene",1.91,-0.22646,-0.214757,-0.09916,-0.051578,-0.230012,-0.203579,-0.064886,-0.034535,-0.204078,-0.191701,-0.145109,-0.062741
"Hexene, 5-, 2,4-dione.Styrene",2.07,-0.22646,-0.214757,-0.09916,-0.051578,-0.230012,-0.203579,-0.064886,-0.034535,-0.204078,-0.191701,-0.145109,-0.062741
"Hexene, 5-, 2,4-dione.Styrene",2.46,-0.22646,-0.214757,-0.09916,-0.051578,-0.230012,-0.203579,-0.064886,-0.034535,-0.204078,-0.191701,-0.145109,-0.062741
"Hexene, 5-, 2,4-dione.Styrene",2.69,-0.22646,-0.214757,-0.09916,-0.051578,-0.230012,-0.203579,-0.064886,-0.034535,-0.204078,-0.191701,-0.145109,-0.062741
"Hexene, 5-, 2,4-dione.Styrene",2.93,-0.22646,-0.214757,-0.09916,-0.051578,-0.230012,-0.203579,-0.064886,-0.034535,-0.204078,-0.191701,-0.145109,-0.062741
"Hexene, 5-, 2,4-dione.Styrene",3.19,-0.22646,-0.214757,-0.09916,-0.051578,-0.230012,-0.203579,-0.064886,-0.034535,-0.204078,-0.191701,-0.145109,-0.062741
"Hexene, 5-, 2,4-dione.Styrene",4.11,-0.22646,-0.214757,-0.09916,-0.051578,-0.230012,-0.203579,-0.064886,-0.034535,-0.204078,-0.191701,-0.145109,-0.062741
"Hexene, 5-, 2,4-dione.Styrene",1.52,-0.22646,-0.214757,-0.09916,-0.051578,-0.230012,-0.203579,-0.064886,-0.034535,-0.204078,-0.191701,-0.145109,-0.062741
"Hexene, 5-, 2,4-dione.Styrene",1.22,-0.22646,-0.214757,-0.09916,-0.051578,-0.230012,-0.203579,-0.064886,-0.034535,-0.204078,-0.191701,-0.145109,-0.062741
